Channel Name,Channel Type,Rx Frequency,Tx Frequency,Color Code,Timeslot,Contact,Rx Group,Scanlist,RX CTCSS,TX CTCSS,Squelch,Power,Bandwidth,Rx Only,Auto Scan,Tx Admit,TOT,TOT Rekey,Tx Signaling,Rx Signaling,Privacy Group,Emergency System,Unknown3,Unknown5,Unknown13,Unknown14,Uknown15,Unknown30,Unknown31
'3RMC TG9 S1 LOC,Digital,439.37500,434.37500, 1,1,TG9 Local,TG9,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG13 WWE,Digital,439.37500,434.37500, 1,1,TG13 WWE,TG13,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG113 UA,Digital,439.37500,434.37500, 1,1,TG113 UA Eng 1,TG113,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG123 UA,Digital,439.37500,434.37500, 1,1,TG123 UA Eng 2,TG123,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG153 SthPc,Digital,439.37500,434.37500, 1,1,TG153 DMR+Sth P,TG153,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RMC TG505 AU,Digital,439.37500,434.37500, 1,2,TG:505 VK,TG505,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3801 ACT,Digital,439.37500,434.37500, 1,2,TG3801 ACT,TG3801,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3802 NSW,Digital,439.37500,434.37500, 1,2,TG3802 NSW,TG3802,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3803 Vic,Digital,439.37500,434.37500, 1,2,TG3803 Vic,TG3803,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3804 Qld,Digital,439.37500,434.37500, 1,1,TG3804 Qld,TG3804,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3805 SA,Digital,439.37500,434.37500, 1,2,TG3805 SA,TG3805,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3806 WA,Digital,439.37500,434.37500, 1,2,TG:505 VK,TG3806,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMC TG3807 TAS,Digital,439.37500,434.37500, 1,2,TG3807 TAS,TG3807,VK3RMC,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG1 WW CALL,Digital,439.82500,434.34825, 1,1,TG1 WW,TG1,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG8 S1 LINK,Digital,439.82500,434.34825, 1,1,TG8 StateLnkd,TG8,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG9 S1 LOCL,Digital,439.82500,434.34825, 1,1,TG9 Local,TG9,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG13 WWE,Digital,439.82500,434.34825, 1,1,TG13 WWE,TG13,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG113 UA,Digital,439.82500,434.34825, 1,1,TG113 UA Eng 1,TG113,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG123 UA,Digital,439.82500,434.34825, 1,1,TG123 UA Eng 2,TG123,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG153 SthPc,Digital,439.82500,434.34825, 1,1,TG153 DMR+Sth P,TG153,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RMM TG505 AU,Digital,439.82500,434.34825, 1,2,TG:505 VK,TG505,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3801 ACT,Digital,439.82500,434.34825, 1,2,TG3801 ACT,TG3801,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3802 NSW,Digital,439.82500,434.34825, 1,2,TG3802 NSW,TG3802,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3803 Vic,Digital,439.82500,434.34825, 1,2,TG3803 Vic,TG3803,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3804 Qld,Digital,439.82500,434.34825, 1,2,TG3804 Qld,TG3804,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3805 SA,Digital,439.82500,434.34825, 1,2,TG3805 SA,TG3805,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3806 WA,Digital,439.82500,434.34825, 1,2,TG3806 WA,TG3806,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RMM TG3807 Tas,Digital,439.82500,434.34825, 1,2,TG3807 TAS,TG3807,VK3RMM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG1 WW CALL,Digital,439.72500,434.72500, 1,1,TG1 WW,TG1,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG8 S1 Vic,Digital,439.72500,434.72500, 1,1,TG8 StateLnkd,TG8,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG8 S2,Digital,439.72500,434.72500, 1,2,TG8 StateLnkd,TG8,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG9 S1 LOC,Digital,439.72500,434.72500, 1,1,TG9 Local,TG9,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG13 WWE,Digital,439.72500,434.72500, 1,1,TG13 WWE,TG13,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG113 UA,Digital,439.72500,434.72500, 1,1,TG113 UA Eng 1,TG113,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG123 UA,Digital,439.72500,434.72500, 1,1,TG113 UA Eng 1,TG123,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG153 SthPc,Digital,439.72500,434.72500, 1,1,TG153 DMR+Sth P,TG153,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RPS TG505 AU,Digital,439.72500,434.72500, 1,2,TG:505 VK,TG505,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG3801 ACT,Digital,439.72500,434.72500, 1,2,TG3801 ACT,TG3801,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG3802 NSW,Digital,439.72500,434.72500, 1,2,TG3802 NSW,TG3802,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG3803 VIC,Digital,439.72500,434.72500, 1,2,TG3803 Vic,TG3803,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG3805 SA,Digital,439.72500,434.72500, 1,2,TG3805 SA,TG3805,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG2806 WA,Digital,439.72500,434.72500, 1,2,TG3806 WA,TG3806,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPS TG3807 Tas,Digital,439.72500,434.72500, 1,2,TG3807 TAS,TG3807,VK3RPS,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG1 WW CALL,Digital,439.52500,434.52500, 1,1,TG1 WW,TG1,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG8 S1 Link,Digital,439.52500,434.52500, 1,1,TG8 StateLnkd,TG8,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG8 S2 Locl,Digital,439.52500,434.52500, 1,2,TG8 StateLnkd,TG8,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG9 S1 Loc,Digital,439.52500,434.52500, 1,1,TG9 Local,TG9,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG13 WWE,Digital,439.52500,434.52500, 1,1,TG13 WWE,TG13,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG113 UA,Digital,439.52500,434.52500, 1,1,TG113 UA Eng 1,TG113,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG123 UA,Digital,439.52500,434.52500, 1,1,TG123 UA Eng 2,TG123,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG153 SthPc,Digital,439.52500,434.52500, 1,1,TG153 DMR+Sth P,TG153,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RPT TG505 AU,Digital,439.52500,434.52500, 1,2,TG:505 VK,TG505,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG3801 ACT,Digital,439.52500,434.52500, 1,2,TG9 Local,TG3801,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG3802 NSW,Digital,439.52500,434.52500, 1,2,TG3802 NSW,TG3802,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG3803 Vic,Digital,439.52500,434.52500, 1,2,TG3803 Vic,TG3803,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG3805 SA,Digital,439.52500,434.52500, 1,2,TG3805 SA,TG3805,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG3806 WA,Digital,439.52500,434.52500, 1,2,TG3806 WA,TG3806,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RPT TG3807 Tas,Digital,439.52500,434.52500, 1,2,TG3807 TAS,TG3807,VK3RPT,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG1 WW,Digital,438.10000,432.70000, 1,1,TG1 WW,TG1,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG8 S1 LINK,Digital,438.10000,432.70000, 1,1,TG8 StateLnkd,TG8,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG9 S1 LOCL,Digital,438.10000,432.70000, 1,1,TG9 Local,TG9,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG13 WWE,Digital,438.10000,432.70000, 1,1,TG13 WWE,TG13,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG113 UA,Digital,438.10000,432.70000, 1,1,TG113 UA Eng 1,TG113,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG123 UA,Digital,438.10000,432.70000, 1,1,TG123 UA Eng 2,TG123,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TF153 SthPc,Digital,438.10000,432.70000, 1,1,TG153 DMR+Sth P,TG153,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RSU TG505 AU,Digital,438.10000,432.70000, 1,2,TG:505 VK,TG505,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RSU TG3801 ACT,Digital,438.10000,432.70000, 1,2,TG3801 ACT,TG3801,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG3802 NSW,Digital,438.10000,432.70000, 1,2,TG3802 NSW,TG3802,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG3803 Vic,Digital,438.10000,432.70000, 1,2,TG3803 Vic,TG3803,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG3804 Qld,Digital,438.10000,432.70000, 1,2,TG3804 Qld,TG3804,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG3805 SA,Digital,438.10000,432.70000, 1,2,TG3805 SA,TG3805,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG3806 WA,Digital,438.10000,432.70000, 1,2,TG9 Local,TG3806,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RSU TG3807 Tas,Digital,438.10000,432.70000, 1,2,TG3807 TAS,TG3807,VK3RSU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG1 WW CALL,Digital,438.91250,431.91250, 1,1,TG1 WW,TG1,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG8 S1 LINK,Digital,438.91250,431.91250, 1,1,TG8 StateLnkd,TG8,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG9 S1 LOCL,Digital,438.91250,431.91250, 1,1,TG9 Local,TG9,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG13 WWE,Digital,438.91250,431.91250, 1,1,TG13 WWE,TG13,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG113 UA,Digital,438.91250,431.91250, 1,1,TG113 UA Eng 1,TG113,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG123 UA,Digital,438.91250,431.91250, 1,1,TG123 UA Eng 2,TG123,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG153 SthPc,Digital,438.91250,431.91250, 1,1,TG153 DMR+Sth P,TG153,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RTE TG505 AU,Digital,438.91250,431.91250, 1,2,TG:505 VK,TG505,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG3801 ACT,Digital,438.91250,431.91250, 1,2,TG3801 ACT,TG3801,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG3802 NSW,Digital,438.91250,431.91250, 1,2,TG3802 NSW,TG3802,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG3803 Vic,Digital,438.91250,431.91250, 1,2,TG3803 Vic,TG3803,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG3804 Qld,Digital,438.91250,431.91250, 1,2,TG3804 Qld,TG3804,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG3805 SA,Digital,438.91250,431.91250, 1,2,TG3805 SA,TG3805,VK3RTE,None,None,Tight,Low,12.5KHz,No,No,0, 12,0,0,0,0,0, 225, 195,0, 64, 255, 255, 255
'3RTE TG3806 WA,Digital,438.91250,431.91250, 1,2,TG3806 WA,TG3806,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RTE TG3807 Tas,Digital,438.91250,431.91250, 1,2,TG3807 TAS,TG3807,VK3RTE,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG1 WW CALL,Digital,439.67500,434.67500, 1,1,TG1 WW,TG1,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'32RZU TG8 S1 Lnk,Digital,439.67500,434.67500, 1,1,TG8 StateLnkd,TG8,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG9 S1 LOCL,Digital,439.67500,434.67500, 1,1,TG9 Local,TG9,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG13 WWE,Digital,439.67500,434.67500, 1,1,TG13 WWE,TG13,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG113 UA,Digital,439.67500,434.67500, 1,1,TG113 UA Eng 1,TG113,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG123 UA,Digital,439.67500,434.67500, 1,1,TG123 UA Eng 2,TG123,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG153 SthPc,Digital,439.67500,434.67500, 1,1,TG153 DMR+Sth P,TG153,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'3RZU TG505 AU,Digital,439.67500,434.67500, 1,2,TG:505 VK,TG505,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3801 ACT,Digital,439.67500,434.67500, 1,2,TG3801 ACT,TG3801,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3802 NSW,Digital,439.67500,434.67500, 1,2,TG3802 NSW,TG3802,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3803 Vic,Digital,439.67500,434.67500, 1,2,TG3803 Vic,TG3803,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3804 Qld,Digital,439.67500,434.67500, 1,2,TG3804 Qld,TG3804,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3805 SA,Digital,439.67500,434.67500, 1,2,TG3805 SA,TG3805,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3806 WA,Digital,439.67500,434.67500, 1,2,TG3806 WA,TG3806,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'3RZU TG3807 Tas,Digital,439.67500,434.67500, 1,2,TG3807 TAS,TG3807,VK3RZU,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RBK TG1 WW Call,Digital,438.92500,431.92500, 1,1,TG1 WW,TG1,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG8 StatWid,Digital,438.92500,431.92500, 1,1,TG8 StateLnkd,TG8,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG9 S1 Locl,Digital,438.92500,431.92500, 1,1,TG9 Local,TG9,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG13 WWE,Digital,438.92500,431.92500, 1,1,TG13 WWE,TG13,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG113 UA,Digital,438.92500,431.92500, 1,1,TG113 UA Eng 1,TG113,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG123 UA,Digital,438.92500,431.92500, 1,1,TG123 UA Eng 2,TG123,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG133 USA,Digital,438.92500,431.92500, 1,1,TG133 DMR+USA,TG133,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG143 UK,Digital,438.92500,431.92500, 1,1,TG143 DMR+UK,TG143,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG153 SthPc,Digital,438.92500,431.92500, 1,1,TG153 DMR+Sth P,TG153,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG505 AU,Digital,438.92500,431.92500, 1,2,TG:505 VK,TG505,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG3801 ACT,Digital,438.92500,431.92500, 1,2,TG3801 ACT,TG3801,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG3802 NSW,Digital,438.92500,431.92500, 1,2,TG3802 NSW,TG3802,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG3803 Vic,Digital,438.92500,431.92500, 1,2,TG3803 Vic,TG3803,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBK TG3804 Qld,Digital,438.92500,431.92500, 1,2,TG3804 Qld,TG3804,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBK TG 3805 SA,Digital,438.92500,431.92500, 1,2,TG3805 SA,TG3805,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBK TG3806 WA,Digital,438.92500,431.92500, 1,2,TG3806 WA,TG3806,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBK TG3807 Tas,Digital,438.92500,431.92500, 1,2,TG3807 TAS,TG3807,VK4RBK,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RBT TG1 WW Call,Digital,438.71250,431.71250, 1,1,TG1 WW,TG1,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG8 StatWid,Digital,438.71250,431.71250, 1,1,TG8 StateLnkd,TG8,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBTTG9 S1 Locl,Digital,438.71250,431.71250, 1,1,TG9 Local,TG9,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG13 WWE,Digital,438.71250,431.71250, 1,1,TG13 WWE,TG13,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RBT TG113 UA,Digital,438.71250,431.71250, 1,1,TG113 UA Eng 1,TG113,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
